"都道府県コード","都道府県名","市区町村コード","市区町村名","大字町丁目コード","大字町丁目名","緯度","経度","原典資料コード","大字・字・丁目区分コード"
"01","北海道","01204","旭川市","012040218018","永山二条十八丁目","43.810609","142.432796","0","3"
"01","北海道","01204","旭川市","012040218019","永山二条十九丁目","43.811976","142.434958","0","3"
"01","北海道","01204","旭川市","012040218001","永山二条一丁目","43.786761","142.394375","0","3"
"01","北海道","01204","旭川市","012040218020","永山二条二十丁目","43.813747","142.437508","0","3"
"01","北海道","01204","旭川市","012040218021","永山二条二十一丁目","43.815246","142.440203","0","3"
"01","北海道","01204","旭川市","012040218022","永山二条二十二丁目","43.816523","142.442261","0","3"
"01","北海道","01204","旭川市","012040218023","永山二条二十三丁目","43.817769","142.444238","0","3"
"01","北海道","01204","旭川市","012040218024","永山二条二十四丁目","43.819207","142.446516","0","3"
"01","北海道","01204","旭川市","012040218002","永山二条二丁目","43.788479","142.397266","0","3"
"01","北海道","01204","旭川市","012040218003","永山二条三丁目","43.789814","142.399394","0","3"
"01","北海道","01204","旭川市","012040218004","永山二条四丁目","43.791266","142.401762","0","3"
"01","北海道","01204","旭川市","012040218005","永山二条五丁目","43.792754","142.404214","0","3"
"01","北海道","01204","旭川市","012040218006","永山二条六丁目","43.794055","142.406294","0","3"
"01","北海道","01204","旭川市","012040218007","永山二条七丁目","43.795577","142.408129","0","3"
"01","北海道","01204","旭川市","012040218008","永山二条八丁目","43.797056","142.410666","0","3"
"01","北海道","01204","旭川市","012040218009","永山二条九丁目","43.798424","142.412956","0","3"
"01","北海道","01204","旭川市","012040219010","永山三条十丁目","43.798581","142.416302","0","3"
"01","北海道","01204","旭川市","012040219011","永山三条十一丁目","43.799981","142.418530","0","3"
"01","北海道","01204","旭川市","012040219012","永山三条十二丁目","43.801491","142.421245","0","3"
"01","北海道","01204","旭川市","012040219013","永山三条十三丁目","43.802841","142.423089","0","3"
"01","北海道","01204","旭川市","012040219014","永山三条十四丁目","43.804005","142.425242","0","3"
"01","北海道","01204","旭川市","012040219015","永山三条十五丁目","43.805211","142.427585","0","3"
"01","北海道","01204","旭川市","012040219016","永山三条十六丁目","43.806866","142.429550","0","3"
"01","北海道","01204","旭川市","012040219017","永山三条十七丁目","43.808343","142.431904","0","3"
"01","北海道","01204","旭川市","012040219018","永山三条十八丁目","43.809623","142.433955","0","3"
"01","北海道","01204","旭川市","012040219019","永山三条十九丁目","43.810731","142.436432","0","3"
"01","北海道","01204","旭川市","012040219001","永山三条一丁目","43.786059","142.396743","0","3"
"01","北海道","01204","旭川市","012040219020","永山三条二十丁目","43.812405","142.439085","0","3"
"01","北海道","01204","旭川市","012040219021","永山三条二十一丁目","43.813838","142.441699","0","3"
"01","北海道","01204","旭川市","012040219022","永山三条二十二丁目","43.815279","142.443566","0","3"
"01","北海道","01204","旭川市","012040219023","永山三条二十三丁目","43.816862","142.445556","0","3"
"01","北海道","01204","旭川市","012040219024","永山三条二十四丁目","43.818295","142.447801","0","3"
"01","北海道","01204","旭川市","012040219002","永山三条二丁目","43.787472","142.398483","0","3"
"01","北海道","01204","旭川市","012040219003","永山三条三丁目","43.788822","142.400555","0","3"
"01","北海道","01204","旭川市","012040219004","永山三条四丁目","43.790262","142.402934","0","3"
"01","北海道","01204","旭川市","012040219005","永山三条五丁目","43.791910","142.405433","0","3"
"01","北海道","01204","旭川市","012040219006","永山三条六丁目","43.793045","142.407412","0","3"
"01","北海道","01204","旭川市","012040219007","永山三条七丁目","43.794378","142.409551","0","3"
"01","北海道","01204","旭川市","012040219008","永山三条八丁目","43.795838","142.411855","0","3"
"01","北海道","01204","旭川市","012040219009","永山三条九丁目","43.797274","142.414145","0","3"
"01","北海道","01204","旭川市","012040220010","永山四条十丁目","43.797578","142.417426","0","3"
"01","北海道","01204","旭川市","012040220011","永山四条十一丁目","43.799084","142.419851","0","3"
"01","北海道","01204","旭川市","012040220012","永山四条十二丁目","43.800541","142.422151","0","3"
"01","北海道","01204","旭川市","012040220013","永山四条十三丁目","43.801838","142.424171","0","3"
"01","北海道","01204","旭川市","012040220014","永山四条十四丁目","43.803184","142.426351","0","3"
"01","北海道","01204","旭川市","012040220015","永山四条十五丁目","43.804456","142.428417","0","3"
"01","北海道","01204","旭川市","012040220016","永山四条十六丁目","43.805897","142.430695","0","3"
"01","北海道","01204","旭川市","012040220017","永山四条十七丁目","43.807403","142.433107","0","3"
"01","北海道","01204","旭川市","012040220018","永山四条十八丁目","43.808652","142.435158","0","3"
"01","北海道","01204","旭川市","012040220019","永山四条十九丁目","43.809710","142.437403","0","3"
"01","北海道","01204","旭川市","012040220001","永山四条一丁目","43.785202","142.397903","0","3"
"01","北海道","01204","旭川市","012040220020","永山四条二十丁目","43.811209","142.440406","0","3"
"01","北海道","01204","旭川市","012040220021","永山四条二十一丁目","43.812806","142.443006","0","3"
"01","北海道","01204","旭川市","012040220022","永山四条二十二丁目","43.814103","142.445107","0","3"
"01","北海道","01204","旭川市","012040220023","永山四条二十三丁目","43.815881","142.446639","0","3"
"01","北海道","01204","旭川市","012040220024","永山四条二十四丁目","43.817355","142.448951","0","3"
"01","北海道","01204","旭川市","012040220002","永山四条二丁目","43.786492","142.399721","0","3"
"01","北海道","01204","旭川市","012040220003","永山四条三丁目","43.787838","142.401835","0","3"
"01","北海道","01204","旭川市","012040220004","永山四条四丁目","43.789349","142.403976","0","3"
"01","北海道","01204","旭川市","012040220005","永山四条五丁目","43.790712","142.406497","0","3"
"01","北海道","01204","旭川市","012040220006","永山四条六丁目","43.792017","142.408580","0","3"
"01","北海道","01204","旭川市","012040220007","永山四条七丁目","43.793506","142.410675","0","3"
"01","北海道","01204","旭川市","012040220008","永山四条八丁目","43.794807","142.413020","0","3"
"01","北海道","01204","旭川市","012040220009","永山四条九丁目","43.796269","142.415324","0","3"
"01","北海道","01204","旭川市","012040221010","永山五条十丁目","43.796704","142.418482","0","3"
"01","北海道","01204","旭川市","012040221011","永山五条十一丁目","43.798166","142.420819","0","3"
"01","北海道","01204","旭川市","012040221012","永山五条十二丁目","43.799643","142.423182","0","3"
"01","北海道","01204","旭川市","012040221013","永山五条十三丁目","43.800988","142.425211","0","3"
"01","北海道","01204","旭川市","012040221014","永山五条十四丁目","43.802244","142.427320","0","3"
"01","北海道","01204","旭川市","012040221015","永山五条十五丁目","43.803570","142.429477","0","3"
"01","北海道","01204","旭川市","012040221016","永山五条十六丁目","43.805044","142.431820","0","3"
"01","北海道","01204","旭川市","012040221017","永山五条十七丁目","43.806391","142.434121","0","3"
"01","北海道","01204","旭川市","012040221018","永山五条十八丁目","43.807717","142.436377","0","3"
"01","北海道","01204","旭川市","012040221019","永山五条十九丁目","43.808910","142.438714","0","3"
"01","北海道","01204","旭川市","012040221001","永山五条一丁目","43.784569","142.399094","0","3"
"01","北海道","01204","旭川市","012040221020","永山五条二十丁目","43.810579","142.441984","0","3"
"01","北海道","01204","旭川市","012040221021","永山五条二十一丁目","43.811931","142.444008","0","3"
"01","北海道","01204","旭川市","012040221022","永山五条二十二丁目","43.813251","142.446180","0","3"
"01","北海道","01204","旭川市","012040221023","永山五条二十三丁目","43.814887","142.447831","0","3"
"01","北海道","01204","旭川市","012040221024","永山五条二十四丁目","43.816373","142.450206","0","3"
"01","北海道","01204","旭川市","012040221002","永山五条二丁目","43.785618","142.400765","0","3"
"01","北海道","01204","旭川市","012040221003","永山五条三丁目","43.787000","142.402725","0","3"
"01","北海道","01204","旭川市","012040221004","永山五条四丁目","43.788375","142.405465","0","3"
"01","北海道","01204","旭川市","012040221005","永山五条五丁目","43.789833","142.407537","0","3"
"01","北海道","01204","旭川市","012040221006","永山五条六丁目","43.791128","142.409621","0","3"
"01","北海道","01204","旭川市","012040221007","永山五条七丁目","43.792463","142.411757","0","3"
"01","北海道","01204","旭川市","012040221008","永山五条八丁目","43.793924","142.414084","0","3"
"01","北海道","01204","旭川市","012040221009","永山五条九丁目","43.795381","142.416395","0","3"
"01","北海道","01204","旭川市","012040222010","永山六条十丁目","43.795653","142.419753","0","3"
"01","北海道","01204","旭川市","012040222011","永山六条十一丁目","43.797133","142.422147","0","3"
"01","北海道","01204","旭川市","012040222012","永山六条十二丁目","43.798582","142.424455","0","3"
"01","北海道","01204","旭川市","012040222013","永山六条十三丁目","43.800334","142.426368","0","3"
"01","北海道","01204","旭川市","012040222014","永山六条十四丁目","43.801208","142.428608","0","3"
"01","北海道","01204","旭川市","012040222015","永山六条十五丁目","43.802476","142.430699","0","3"
"01","北海道","01204","旭川市","012040222016","永山六条十六丁目","43.803950","142.433121","0","3"
"01","北海道","01204","旭川市","012040222017","永山六条十七丁目","43.805317","142.435463","0","3"
"01","北海道","01204","旭川市","012040222018","永山六条十八丁目","43.806654","142.437559","0","3"
"01","北海道","01204","旭川市","012040222019","永山六条十九丁目","43.808067","142.440288","0","3"
"01","北海道","01204","旭川市","012040222001","永山六条一丁目","43.783350","142.401060","0","3"
"01","北海道","01204","旭川市","012040222020","永山六条二十丁目","43.809617","142.442768","0","3"
"01","北海道","01204","旭川市","012040222021","永山六条二十一丁目","43.811033","142.445057","0","3"
"01","北海道","01204","旭川市","012040222022","永山六条二十二丁目","43.812355","142.447185","0","3"
"01","北海道","01204","旭川市","012040222023","永山六条二十三丁目","43.813794","142.449184","0","3"
"01","北海道","01204","旭川市","012040222024","永山六条二十四丁目","43.815253","142.451535","0","3"
"01","北海道","01204","旭川市","012040222002","永山六条二丁目","43.784726","142.402117","0","3"
"01","北海道","01204","旭川市","012040222003","永山六条三丁目","43.785648","142.403962","0","3"
"01","北海道","01204","旭川市","012040222004","永山六条四丁目","43.787233","142.406394","0","3"
"01","北海道","01204","旭川市","012040222005","永山六条五丁目","43.788729","142.408496","0","3"
"01","北海道","01204","旭川市","012040222006","永山六条六丁目","43.790057","142.410881","0","3"
"01","北海道","01204","旭川市","012040222007","永山六条七丁目","43.791410","142.412985","0","3"
"01","北海道","01204","旭川市","012040222008","永山六条八丁目","43.792683","142.415451","0","3"
"01","北海道","01204","旭川市","012040222009","永山六条九丁目","43.794312","142.417688","0","3"
"01","北海道","01204","旭川市","012040223010","永山七条十丁目","43.794421","142.421298","0","3"
"01","北海道","01204","旭川市","012040223011","永山七条十一丁目","43.795858","142.423588","0","3"
"01","北海道","01204","旭川市","012040223012","永山七条十二丁目","43.797354","142.426005","0","3"
"01","北海道","01204","旭川市","012040223013","永山七条十三丁目","43.798596","142.428017","0","3"
"01","北海道","01204","旭川市","012040223014","永山七条十四丁目","43.799952","142.430169","0","3"
"01","北海道","01204","旭川市","012040223015","永山七条十五丁目","43.801255","142.432240","0","3"
"01","北海道","01204","旭川市","012040223016","永山七条十六丁目","43.802629","142.434476","0","3"
"01","北海道","01204","旭川市","012040223017","永山七条十七丁目","43.804145","142.436901","0","3"
"01","北海道","01204","旭川市","012040223018","永山七条十八丁目","43.805432","142.438909","0","3"
"01","北海道","01204","旭川市","012040223019","永山七条十九丁目","43.806735","142.441173","0","3"
"01","北海道","01204","旭川市","012040223001","永山七条一丁目","43.781754","142.401011","0","3"
"01","北海道","01204","旭川市","012040223020","永山七条二十丁目","43.808549","142.443225","0","3"
"01","北海道","01204","旭川市","012040223021","永山七条二十一丁目","43.810010","142.446270","0","3"
"01","北海道","01204","旭川市","012040223002","永山七条二丁目","43.783477","142.403586","0","3"
"01","北海道","01204","旭川市","012040223003","永山七条三丁目","43.784542","142.405661","0","3"
"01","北海道","01204","旭川市","012040223004","永山七条四丁目","43.786053","142.408079","0","3"
"01","北海道","01204","旭川市","012040223005","永山七条五丁目","43.787492","142.410348","0","3"
"01","北海道","01204","旭川市","012040223006","永山七条六丁目","43.788792","142.412389","0","3"
"01","北海道","01204","旭川市","012040223007","永山七条七丁目","43.790251","142.414370","0","3"
"01","北海道","01204","旭川市","012040223008","永山七条八丁目","43.791638","142.416914","0","3"
"01","北海道","01204","旭川市","012040223009","永山七条九丁目","43.793060","142.419146","0","3"
"01","北海道","01204","旭川市","012040224010","永山八条十丁目","43.793287","142.422622","0","3"
"01","北海道","01204","旭川市","012040224011","永山八条十一丁目","43.794739","142.424943","0","3"
"01","北海道","01204","旭川市","012040224012","永山八条十二丁目","43.796200","142.427310","0","3"
"01","北海道","01204","旭川市","012040224013","永山八条十三丁目","43.797545","142.429452","0","3"
"01","北海道","01204","旭川市","012040224014","永山八条十四丁目","43.798784","142.431519","0","3"
"01","北海道","01204","旭川市","012040224015","永山八条十五丁目","43.800108","142.433631","0","3"
"01","北海道","01204","旭川市","012040224016","永山八条十六丁目","43.801505","142.435936","0","3"
"01","北海道","01204","旭川市","012040224017","永山八条十七丁目","43.803064","142.438278","0","3"
"01","北海道","01204","旭川市","012040224018","永山八条十八丁目","43.804315","142.440347","0","3"
"01","北海道","01204","旭川市","012040224019","永山八条十九丁目","43.805800","142.443140","0","3"
"01","北海道","01204","旭川市","012040224001","永山八条一丁目","43.780958","142.402110","0","3"
"01","北海道","01204","旭川市","012040224020","永山八条二十丁目","43.807608","142.445296","0","3"
"01","北海道","01204","旭川市","012040224021","永山八条二十一丁目","43.808945","142.447605","0","3"
"01","北海道","01204","旭川市","012040224002","永山八条二丁目","43.782500","142.405268","0","3"
"01","北海道","01204","旭川市","012040224003","永山八条三丁目","43.783419","142.406879","0","3"
"01","北海道","01204","旭川市","012040224004","永山八条四丁目","43.785014","142.409145","0","3"
"01","北海道","01204","旭川市","012040224005","永山八条五丁目","43.786426","142.411629","0","3"
"01","北海道","01204","旭川市","012040224006","永山八条六丁目","43.787730","142.413668","0","3"
"01","北海道","01204","旭川市","012040224007","永山八条七丁目","43.789057","142.415765","0","3"
"01","北海道","01204","旭川市","012040224008","永山八条八丁目","43.790541","142.418257","0","3"
"01","北海道","01204","旭川市","012040224009","永山八条九丁目","43.791962","142.420543","0","3"
"01","北海道","01204","旭川市","012040225010","永山九条十丁目","43.792316","142.423759","0","3"
"01","北海道","01204","旭川市","012040225011","永山九条十一丁目","43.793697","142.426209","0","3"
"01","北海道","01204","旭川市","012040225012","永山九条十二丁目","43.795147","142.428553","0","3"
"01","北海道","01204","旭川市","012040225013","永山九条十三丁目","43.796358","142.430520","0","3"
"01","北海道","01204","旭川市","012040225014","永山九条十四丁目","43.797607","142.432285","0","3"
"01","北海道","01204","旭川市","012040225015","永山九条十五丁目","43.799233","142.435150","0","3"
"01","北海道","01204","旭川市","012040225016","永山九条十六丁目","43.800107","142.437994","0","3"
"01","北海道","01204","旭川市","012040225001","永山九条一丁目","43.779152","142.402960","0","3"
"01","北海道","01204","旭川市","012040225002","永山九条二丁目","43.780618","142.405333","0","3"
"01","北海道","01204","旭川市","012040225003","永山九条三丁目","43.782425","142.408260","0","3"
"01","北海道","01204","旭川市","012040225004","永山九条四丁目","43.783921","142.410536","0","3"
"01","北海道","01204","旭川市","012040225005","永山九条五丁目","43.785411","142.412909","0","3"
"01","北海道","01204","旭川市","012040225006","永山九条六丁目","43.786691","142.414930","0","3"
"01","北海道","01204","旭川市","012040225007","永山九条七丁目","43.788013","142.417072","0","3"
"01","北海道","01204","旭川市","012040225008","永山九条八丁目","43.789431","142.419322","0","3"
"01","北海道","01204","旭川市","012040225009","永山九条九丁目","43.791045","142.421406","0","3"
"01","北海道","01204","旭川市","012040226010","永山北一条十丁目","43.815403","142.433609","0","3"
"01","北海道","01204","旭川市","012040226011","永山北一条十一丁目","43.818476","142.438415","0","3"
"01","北海道","01204","旭川市","012040226012","永山北一条十二丁目","43.821079","142.442707","0","3"
"01","北海道","01204","旭川市","012040226013","永山北一条十三丁目","43.823233","142.446097","0","3"
"01","北海道","01204","旭川市","012040226006","永山北一条六丁目","43.804221","142.415927","0","3"
"01","北海道","01204","旭川市","012040226007","永山北一条七丁目","43.806792","142.420051","0","3"
"01","北海道","01204","旭川市","012040226008","永山北一条八丁目","43.809531","142.424334","0","3"
"01","北海道","01204","旭川市","012040226009","永山北一条九丁目","43.812387","142.428542","0","3"
"01","北海道","01204","旭川市","012040227010","永山北二条十丁目","43.816775","142.431748","0","3"
"01","北海道","01204","旭川市","012040227011","永山北二条十一丁目","43.820528","142.435877","0","3"
"01","北海道","01204","旭川市","012040227012","永山北二条十二丁目","43.824511","142.437656","0","3"
"01","北海道","01204","旭川市","012040227013","永山北二条十三丁目","43.825012","142.443572","0","3"
"01","北海道","01204","旭川市","012040227006","永山北二条六丁目","43.806108","142.413852","0","3"
"01","北海道","01204","旭川市","012040227007","永山北二条七丁目","43.809365","142.418106","0","3"
"01","北海道","01204","旭川市","012040227008","永山北二条八丁目","43.812022","142.422876","0","3"
"01","北海道","01204","旭川市","012040227009","永山北二条九丁目","43.814889","142.425662","0","3"
"01","北海道","01204","旭川市","012040228010","永山北三条十丁目","43.819189","142.430533","0","3"
"01","北海道","01204","旭川市","012040228011","永山北三条十一丁目","43.822542","142.432611","0","3"
"01","北海道","01204","旭川市","012040228006","永山北三条六丁目","43.807611","142.412030","0","3"
"01","北海道","01204","旭川市","012040228007","永山北三条七丁目","43.812077","142.413784","0","3"
"01","北海道","01204","旭川市","012040228008","永山北三条八丁目","43.813487","142.418622","0","3"
"01","北海道","01204","旭川市","012040229006","永山北四条六丁目","43.809799","142.409816","0","3"
"01","北海道","01204","旭川市","012040230010","永山町十丁目","43.798752","142.453173","0","3"
"01","北海道","01204","旭川市","012040230011","永山町十一丁目","43.802664","142.456682","0","3"
"01","北海道","01204","旭川市","012040230012","永山町十二丁目","43.805305","142.461306","0","3"
"01","北海道","01204","旭川市","012040230013","永山町十三丁目","43.815511","142.456940","0","3"
"01","北海道","01204","旭川市","012040230014","永山町十四丁目","43.818402","142.461086","0","3"
"01","北海道","01204","旭川市","012040230015","永山町十五丁目","43.820687","142.466094","0","3"
"01","北海道","01204","旭川市","012040230016","永山町十六丁目","43.818710","142.476874","0","3"
"01","北海道","01204","旭川市","012040230002","永山町二丁目","43.779428","142.416511","0","3"
"01","北海道","01204","旭川市","012040230003","永山町三丁目","43.781172","142.419817","0","3"
"01","北海道","01204","旭川市","012040230004","永山町四丁目","43.783741","142.424379","0","3"
"01","北海道","01204","旭川市","012040230005","永山町五丁目","43.787025","142.428198","0","3"
"01","北海道","01204","旭川市","012040230006","永山町六丁目","43.789675","142.432818","0","3"
"01","北海道","01204","旭川市","012040230007","永山町七丁目","43.791810","142.437930","0","3"
"01","北海道","01204","旭川市","012040230008","永山町八丁目","43.790837","142.446458","0","3"
"01","北海道","01204","旭川市","012040230009","永山町九丁目","43.796249","142.448005","0","3"
"01","北海道","01204","旭川市","012040231000","西神楽一線","43.673953","142.390557","0","1"
"01","北海道","01204","旭川市","012040232000","西神楽二線","43.650039","142.446543","0","1"
"01","北海道","01204","旭川市","012040233000","西神楽三線","43.673113","142.415363","0","1"
"01","北海道","01204","旭川市","012040234000","西神楽四線","43.674728","142.426730","0","1"
"01","北海道","01204","旭川市","012040235000","西神楽五線","43.657526","142.461981","0","1"
"01","北海道","01204","旭川市","012040236001","西神楽北一条一丁目","43.686452","142.392394","0","3"
"01","北海道","01204","旭川市","012040236002","西神楽北一条二丁目","43.685207","142.390724","0","3"
"01","北海道","01204","旭川市","012040236003","西神楽北一条三丁目","43.684901","142.388927","0","3"
"01","北海道","01204","旭川市","012040236004","西神楽北一条四丁目","43.684112","142.387186","0","3"
"01","北海道","01204","旭川市","012040237001","西神楽北二条一丁目","43.688212","142.391799","0","3"
"01","北海道","01204","旭川市","012040237002","西神楽北二条二丁目","43.687514","142.389433","0","3"
"01","北海道","01204","旭川市","012040237003","西神楽北二条三丁目","43.687056","142.387662","0","3"
"01","北海道","01204","旭川市","012040238000","西神楽南","43.649564","142.372374","0","1"
"01","北海道","01204","旭川市","012040239001","西神楽南一条一丁目","43.683514","142.394610","0","3"
"01","北海道","01204","旭川市","012040239002","西神楽南一条二丁目","43.682864","142.392041","0","3"
"01","北海道","01204","旭川市","012040239003","西神楽南一条三丁目","43.682364","142.390297","0","3"
"01","北海道","01204","旭川市","012040239004","西神楽南一条四丁目","43.682489","142.388097","0","3"
"01","北海道","01204","旭川市","012040240001","西神楽南二条一丁目","43.681256","142.397448","0","3"
"01","北海道","01204","旭川市","012040240002","西神楽南二条二丁目","43.680572","142.393553","0","3"
"01","北海道","01204","旭川市","012040240003","西神楽南二条三丁目","43.679980","142.391855","0","3"
"01","北海道","01204","旭川市","012040240004","西神楽南二条四丁目","43.680176","142.389388","0","3"
"01","北海道","01204","旭川市","012040241011","錦町十一丁目","43.785622","142.341743","0","3"
"01","北海道","01204","旭川市","012040241012","錦町十二丁目","43.786422","142.340897","0","3"
"01","北海道","01204","旭川市","012040241013","錦町十三丁目","43.787177","142.339292","0","3"
"01","北海道","01204","旭川市","012040241014","錦町十四丁目","43.788062","142.338079","0","3"
"01","北海道","01204","旭川市","012040241015","錦町十五丁目","43.788777","142.336806","0","3"
"01","北海道","01204","旭川市","012040241016","錦町十六丁目","43.789829","142.335529","0","3"
"01","北海道","01204","旭川市","012040241017","錦町十七丁目","43.790743","142.334515","0","3"
"01","北海道","01204","旭川市","012040241018","錦町十八丁目","43.791562","142.333202","0","3"
"01","北海道","01204","旭川市","012040241019","錦町十九丁目","43.792443","142.332027","0","3"
"01","北海道","01204","旭川市","012040241020","錦町二十丁目","43.793409","142.330824","0","3"
"01","北海道","01204","旭川市","012040241021","錦町二十一丁目","43.794074","142.329418","0","3"
"01","北海道","01204","旭川市","012040241022","錦町二十二丁目","43.795094","142.328314","0","3"
"01","北海道","01204","旭川市","012040241023","錦町二十三丁目","43.795867","142.326886","0","3"
"01","北海道","01204","旭川市","012040241024","錦町二十四丁目","43.796204","142.324744","0","3"
"01","北海道","01204","旭川市","012040242001","西御料一条一丁目","43.726846","142.375777","0","3"
"01","北海道","01204","旭川市","012040242002","西御料一条二丁目","43.724056","142.376427","0","3"
"01","北海道","01204","旭川市","012040243001","西御料二条一丁目","43.727009","142.373291","0","3"
"01","北海道","01204","旭川市","012040243002","西御料二条二丁目","43.724318","142.374021","0","3"
"01","北海道","01204","旭川市","012040243003","西御料二条三丁目","43.721985","142.375499","0","3"
"01","北海道","01204","旭川市","012040244001","西御料三条一丁目","43.726324","142.370526","0","3"
"01","北海道","01204","旭川市","012040244002","西御料三条二丁目","43.723562","142.372105","0","3"
"01","北海道","01204","旭川市","012040244003","西御料三条三丁目","43.721112","142.373470","0","3"
"01","北海道","01204","旭川市","012040245001","西御料四条一丁目","43.725872","142.369104","0","3"
"01","北海道","01204","旭川市","012040245002","西御料四条二丁目","43.723148","142.370677","0","3"
"01","北海道","01204","旭川市","012040245003","西御料四条三丁目","43.720754","142.372046","0","3"
"01","北海道","01204","旭川市","012040246001","西御料五条一丁目","43.725411","142.367356","0","3"
"01","北海道","01204","旭川市","012040246002","西御料五条二丁目","43.723125","142.369041","0","3"
"01","北海道","01204","旭川市","012040247001","花咲町一丁目","43.785713","142.367989","0","3"
"01","北海道","01204","旭川市","012040247002","花咲町二丁目","43.787525","142.371040","0","3"
"01","北海道","01204","旭川市","012040247003","花咲町三丁目","43.789264","142.371526","0","3"
"01","北海道","01204","旭川市","012040247004","花咲町四丁目","43.790275","142.373103","0","3"
"01","北海道","01204","旭川市","012040247005","花咲町五丁目","43.792534","142.375745","0","3"
"01","北海道","01204","旭川市","012040247006","花咲町六丁目","43.795737","142.380171","0","3"
"01","北海道","01204","旭川市","012040247007","花咲町七丁目","43.797793","142.383875","0","3"
"01","北海道","01204","旭川市","012040248000","パルプ町","43.778747","142.394196","0","1"
"01","北海道","01204","旭川市","012040249001","パルプ町一条一丁目","43.772984","142.385015","0","3"
"01","北海道","01204","旭川市","012040249002","パルプ町一条二丁目","43.774547","142.385748","0","3"
"01","北海道","01204","旭川市","012040249003","パルプ町一条三丁目","43.775845","142.386075","0","3"
"01","北海道","01204","旭川市","012040249004","パルプ町一条四丁目","43.777373","142.386916","0","3"
"01","北海道","01204","旭川市","012040249005","パルプ町一条五丁目","43.779385","142.388592","0","3"
"01","北海道","01204","旭川市","012040249006","パルプ町一条六丁目","43.780955","142.388848","0","3"
"01","北海道","01204","旭川市","012040249007","パルプ町一条七丁目","43.781866","142.389911","0","3"
"01","北海道","01204","旭川市","012040249008","パルプ町一条八丁目","43.782573","142.390669","0","3"
"01","北海道","01204","旭川市","012040250002","パルプ町二条二丁目","43.774073","142.386631","0","3"
"01","北海道","01204","旭川市","012040250003","パルプ町二条三丁目","43.775480","142.387543","0","3"
"01","北海道","01204","旭川市","012040250004","パルプ町二条四丁目","43.776882","142.388333","0","3"
"01","北海道","01204","旭川市","012040250005","パルプ町二条五丁目","43.778910","142.389466","0","3"
"01","北海道","01204","旭川市","012040250006","パルプ町二条六丁目","43.780534","142.390371","0","3"
"01","北海道","01204","旭川市","012040250007","パルプ町二条七丁目","43.781610","142.391010","0","3"
"01","北海道","01204","旭川市","012040250008","パルプ町二条八丁目","43.782923","142.391742","0","3"
"01","北海道","01204","旭川市","012040250009","パルプ町二条九丁目","43.784489","142.392804","0","3"
"01","北海道","01204","旭川市","012040251007","パルプ町三条七丁目","43.781251","142.392123","0","3"
"01","北海道","01204","旭川市","012040251008","パルプ町三条八丁目","43.782637","142.392906","0","3"
"01","北海道","01204","旭川市","012040251009","パルプ町三条九丁目","43.784267","142.393846","0","3"
"01","北海道","01204","旭川市","012040252001","東一条一丁目","43.776770","142.369222","0","3"
"01","北海道","01204","旭川市","012040252002","東一条二丁目","43.778209","142.370019","0","3"
"01","北海道","01204","旭川市","012040252003","東一条三丁目","43.779919","142.370975","0","3"
"01","北海道","01204","旭川市","012040252004","東一条四丁目","43.781025","142.371854","0","3"
"01","北海道","01204","旭川市","012040253001","東二条一丁目","43.776414","142.370494","0","3"
"01","北海道","01204","旭川市","012040253002","東二条二丁目","43.777826","142.371307","0","3"
"01","北海道","01204","旭川市","012040253003","東二条三丁目","43.779268","142.372059","0","3"
"01","北海道","01204","旭川市","012040253004","東二条四丁目","43.780796","142.373187","0","3"
"01","北海道","01204","旭川市","012040254010","東三条十丁目","43.787685","142.376690","0","3"
"01","北海道","01204","旭川市","012040254011","東三条十一丁目","43.789516","142.379421","0","3"
"01","北海道","01204","旭川市","012040254001","東三条一丁目","43.775633","142.371675","0","3"
"01","北海道","01204","旭川市","012040254002","東三条二丁目","43.777117","142.372583","0","3"
"01","北海道","01204","旭川市","012040254003","東三条三丁目","43.778795","142.373528","0","3"
"01","北海道","01204","旭川市","012040254004","東三条四丁目","43.779991","142.374231","0","3"
"01","北海道","01204","旭川市","012040254005","東三条五丁目","43.782336","142.372094","0","3"
"01","北海道","01204","旭川市","012040254006","東三条六丁目","43.783755","142.374221","0","3"
"01","北海道","01204","旭川市","012040254007","東三条七丁目","43.784733","142.374388","0","3"
"01","北海道","01204","旭川市","012040254008","東三条八丁目","43.785693","142.374693","0","3"
"01","北海道","01204","旭川市","012040254009","東三条九丁目","43.786521","142.375915","0","3"
"01","北海道","01204","旭川市","012040255010","東四条十丁目","43.786603","142.379689","0","3"
"01","北海道","01204","旭川市","012040255011","東四条十一丁目","43.788065","142.380863","0","3"
"01","北海道","01204","旭川市","012040255001","東四条一丁目","43.775182","142.372883","0","3"
"01","北海道","01204","旭川市","012040255002","東四条二丁目","43.776687","142.374092","0","3"
"01","北海道","01204","旭川市","012040255003","東四条三丁目","43.778319","142.374997","0","3"
"01","北海道","01204","旭川市","012040255004","東四条四丁目","43.779567","142.375710","0","3"
"01","北海道","01204","旭川市","012040255005","東四条五丁目","43.780641","142.376344","0","3"
"01","北海道","01204","旭川市","012040255006","東四条六丁目","43.782199","142.376803","0","3"
"01","北海道","01204","旭川市","012040255007","東四条七丁目","43.783600","142.378020","0","3"
"01","北海道","01204","旭川市","012040255008","東四条八丁目","43.784552","142.378547","0","3"
